,Actor,Text,Class,Matt,Trevis,Talesin,Marisha,Orion,Lora,Liam,Sam,Zack,Nongaming,Metagaming,Gaming
1107,ТРЭВИС,"У нас 37 драконьих зубов, один драконий глаз, четыре чаши драконьей крови --",2,0,1,0,0,0,0,0,0,0,0,0,1
1108,ЛОРА,У нас есть чаша драконьей крови!,2,0,0,0,0,0,1,0,0,0,0,0,1
1109,ЛОРА,Которую точно можно добавить в эль или вино и сделать его весьма вкусным.,2,0,0,0,0,0,1,0,0,0,0,0,1
1110,ТАЛЕСИН,Грог!,2,0,0,1,0,0,0,0,0,0,0,0,1
1111,ТАЛЕСИН,Ставку на бой?,2,0,0,1,0,0,0,0,0,0,0,0,1
1112,МЭТТ,Он берет запечатанную чашу и побалтывает её в руке.,2,1,0,0,0,0,0,0,0,0,0,0,1
1113,МЭТТ,"Вы замечаете, что сама, сама жидкость свернулась до такой степени, что это уже не столько кровь, сколько желатин.",2,1,0,0,0,0,0,0,0,0,0,0,1
1114,ЛОРА,"(шепчет) Эта драконья кровь дорогая, между прочим.",2,0,0,0,0,0,1,0,0,0,0,0,1
1115,ТРЭВИС,С возрастом лучше становится.,2,0,1,0,0,0,0,0,0,0,0,0,1
1116,ЛОРА,"В точку, одна ложка!",2,0,0,0,0,0,1,0,0,0,0,0,1
1117,МЭТТ,Он приоткрывает её и --,2,1,0,0,0,0,0,0,0,0,0,0,1
1118,ОРИОН,Да!,2,0,0,0,0,1,0,0,0,0,0,0,1
1119,ЛОРА,"По-моему, она реально недешёвая, между прочим.",2,0,0,0,0,0,1,0,0,0,0,0,1
1120,МЭТТ,"""Я могу оценить её, Но если вы хотите обменять её на эту бочку, я не возражаю"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1121,ЛОРА,"Чёрт, нет.",1,0,0,0,0,0,1,0,0,0,0,1,0
1122,СЭМ,Да давай.,1,0,0,0,0,0,0,0,1,0,0,1,0
1123,ТРЭВИС,У нас четыре чаши.,1,0,1,0,0,0,0,0,0,0,0,1,0
1124,ЛОРА,"Хорошо, ладно!",1,0,0,0,0,0,1,0,0,0,0,1,0
1125,ЛОРА,Одна чаша.,1,0,0,0,0,0,1,0,0,0,0,1,0
1126,МЭТТ,"""Хорошо"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1127,МЭТТ,"Он берет её, берет чашу, кладёт в небольшой мешочек на поясе.",2,1,0,0,0,0,0,0,0,0,0,0,1
1128,МЭТТ,"""Адра!""",2,1,0,0,0,0,0,0,0,0,0,0,1
1129,МЭТТ,"""Да, чего тебе, пьяный ублюдок?""",2,1,0,0,0,0,0,0,0,0,0,0,1
1130,МЭТТ,"""Они купили чертополоховое кровавое вино.",2,1,0,0,0,0,0,0,0,0,0,0,1
1131,МЭТТ,Вынеси его через задний ход.,2,1,0,0,0,0,0,0,0,0,0,0,1
1132,МЭТТ,"Вот ключ"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1133,МЭТТ,И бросает ей ключ.,2,1,0,0,0,0,0,0,0,0,0,0,1
1134,МЭТТ,"Она ловит его и говорит: ""Правда?",2,1,0,0,0,0,0,0,0,0,0,0,1
1135,МЭТТ,"Ух, только зашли, уже тратят вовсю"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1136,МЭТТ,"Она возвращается с двумя ""барменами"", которые угрюмо несут бочку за ней.",2,1,0,0,0,0,0,0,0,0,0,0,1
1137,МЭТТ,"Это хорошая бочка, у неё даже золотая отделка – сами обручи, держащие дерево, сделаны из золота.",2,1,0,0,0,0,0,0,0,0,0,0,1
1138,МЭТТ,"Клеймо на боку бочки – позолота на древесине, это отличное, изысканное, шикарное дварфийское вино, прямо как первоклассное из BevMo.",2,1,0,0,0,0,0,0,0,0,0,0,1
1139,МАРИША,Первоклассное из BevMo!,2,0,0,0,1,0,0,0,0,0,0,0,1
1140,МЭТТ,"Вы смотрите и видите – он хлопает по ней и говорит: ""Вся ваша.",2,1,0,0,0,0,0,0,0,0,0,0,1
1141,МЭТТ,"И если с ней вы не попадете внутрь, я сожру свой башмак"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1142,ЛОРА,Будем знать.,2,0,0,0,0,0,1,0,0,0,0,0,1
1143,ТРЭВИС,Ты уже так делал?,2,0,1,0,0,0,0,0,0,0,0,0,1
1144,МЭТТ,"Может быть, я многое забываю наутро.",2,1,0,0,0,0,0,0,0,0,0,0,1
1145,СЭМ,А где могут быть двери?,2,0,0,0,0,0,0,0,1,0,0,0,1
1146,МЭТТ,"""Минута прошла, вам придется порасспрашивать, но был рад иметь с вами дело"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1147,ОРИОН,Взаимно!,2,0,0,0,0,1,0,0,0,0,0,0,1
1148,ЛОРА,"Спасибо, Балгус.",2,0,0,0,0,0,1,0,0,0,0,0,1
1149,МЭТТ,Он отходит от стола.,2,1,0,0,0,0,0,0,0,0,0,0,1
1150,ТРЭВИС,Надо в мешок её.,2,0,1,0,0,0,0,0,0,0,0,0,1
1151,ТРЭВИС,Я кладу её в Сумку хранения.,2,0,1,0,0,0,0,0,0,0,0,0,1
1152,МЭТТ,Она не поместится в Сумку хранения.,1,1,0,0,0,0,0,0,0,0,0,1,0
1153,ТРЭВИС,Что?!,1,0,1,0,0,0,0,0,0,0,0,1,0
1154,МЭТТ,"Бочка слишком большая, вы еле --",1,1,0,0,0,0,0,0,0,0,0,1,0
1155,ЛОРА,"Можешь понести её, Грог.",1,0,0,0,0,0,1,0,0,0,0,1,0
1156,ЛОРА,Привяжи её себе --,1,0,0,0,0,0,1,0,0,0,0,1,0
1157,МЭТТ,Вы еле туда Дорка-бычка засунули.,1,1,0,0,0,0,0,0,0,0,0,1,0
1158,МЭТТ,"Да, кстати, они запихнули бычка в Сумку хранения и лишь потом поняли, что там нет воздуха.",0,1,0,0,0,0,0,0,0,0,1,0,0
1159,МАРИША,Мы убили вола.,0,0,0,0,1,0,0,0,0,0,1,0,0
1160,ТАЛЕСИН,"Я думал, мы не собирались это обсуждать, что это в прошлом, и мы никогда не --",0,0,0,1,0,0,0,0,0,0,1,0,0
1161,МЭТТ,"Я подумал, что об этом нужно рассказать.",0,1,0,0,0,0,0,0,0,0,1,0,0
1162,СЭМ,"Может, если выпьем часть, то поместится.",2,0,0,0,0,0,0,0,1,0,0,0,1
1163,ОРИОН,Это так не работает.,1,0,0,0,0,1,0,0,0,0,0,1,0
1164,ЛОРА,Я чуть ли не достала орочий --,1,0,0,0,0,0,1,0,0,0,0,1,0
1165,ЛОРА,троллий член.,1,0,0,0,0,0,1,0,0,0,0,1,0
1166,ЛОРА,Он всё ещё там или нет?,1,0,0,0,0,0,1,0,0,0,0,1,0
1167,ТРЭВИС,"Не, вообще-то мы избавились от члена.",1,0,1,0,0,0,0,0,0,0,0,1,0
1168,ЛОРА,"О, хорошо.",1,0,0,0,0,0,1,0,0,0,0,1,0
1169,ТАЛЕСИН,(смеётся) Мы хоть обменяли член тролля на что-то?,1,0,0,1,0,0,0,0,0,0,0,1,0
1170,МАРИША,"Я думала, мы его как оружие использовали.",1,0,0,0,1,0,0,0,0,0,0,1,0
1171,ТРЭВИС,"Я его предложил, но к тому моменту он превратился в слизистый ...",1,0,1,0,0,0,0,0,0,0,0,1,0
1172,ЛОРА,Фу-у-у.,1,0,0,0,0,0,1,0,0,0,0,1,0
1173,ТРЭВИС,"Ну, он всё ещё был впечатляющий.",1,0,1,0,0,0,0,0,0,0,0,1,0
1174,МАРИША,"Я думала, мы им бросили в кого-то.",1,0,0,0,1,0,0,0,0,0,0,1,0
1175,ЛОРА,"Я могу остановить Адру и спросить её, где поместье Грейспайнов?",1,0,0,0,0,0,1,0,0,0,0,1,0
1176,ЛОРА,"Крепость, поместье, всё равно.",1,0,0,0,0,0,1,0,0,0,0,1,0
1177,МЭТТ,"""А, могу сказать ему, чтобы проводил вас"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1178,МЭТТ,"И она тыкает в одного из барменов, он оборачивается.",2,1,0,0,0,0,0,0,0,0,0,0,1
1179,МЭТТ,"Этот помоложе, выглядит так, будто слегка измотан – может, новенький, или хотя бы пытается пробиться.",2,1,0,0,0,0,0,0,0,0,0,0,1
1180,МЭТТ,"Он говорит: ""Хорошо, я могу показать, давайте выйдем наружу, следуйте за мной"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1181,МЭТТ,"На нём небольшой фартук; он выходит и выводит вас наружу, ведёт вас к границе внешней аллеи центрального кольца, на котором вы находитесь.",2,1,0,0,0,0,0,0,0,0,0,0,1
1182,МЭТТ,"Он показывает через дорогу, и вы видите ряд мраморных столбов, очерчивающих нечто похожее на жилой район, который расширяется и поглощает другую сторону центрального кольца Крэгхаммера.",2,1,0,0,0,0,0,0,0,0,0,0,1
1183,МЭТТ,"Он говорит: ""Так вот, если пойдете дальше в ту сторону, ищите дом Грейспайнов, он построен из тёмного, чёрного мрамора с золотым оттенком в самом извилистом узоре мрамора, там золото"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1184,ТРЭВИС,Круто.,2,0,1,0,0,0,0,0,0,0,0,0,1
1185,МЭТТ,"""Ворота снаружи из кованого, чёрного железа, с рядами шипов наверху и, эм -- """,2,1,0,0,0,0,0,0,0,0,0,0,1
1186,МЭТТ,На которые Пайк смотрит с отвращением и непониманием.,2,1,0,0,0,0,0,0,0,0,0,0,1
1187,МЭТТ,"""И самое главное, если посмотрите на передний двор, вы увидите дварфийскую статую нынешнего Хранителя железа.",2,1,0,0,0,0,0,0,0,0,0,0,1
1188,МЭТТ,"Вам надо именно туда"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1189,СЭМ,"Да, это было полезно, молодой человек.",2,0,0,0,0,0,0,0,1,0,0,0,1
1190,ЛОРА,Огромное спасибо.,2,0,0,0,0,0,1,0,0,0,0,0,1
1191,МЭТТ,"""Конечно.",2,1,0,0,0,0,0,0,0,0,0,0,1
1192,МЭТТ,"Если будет возможность, вы могли бы заполнить небольшую форму о том, как я помог -- """,2,1,0,0,0,0,0,0,0,0,0,0,1
1193,МАРИША,Я заполню.,2,0,0,0,1,0,0,0,0,0,0,0,1
1194,СЭМ,"О, тут есть формы отзывов.",2,0,0,0,0,0,0,0,1,0,0,0,1
1195,МАРИША,"Оу, несомненно.",2,0,0,0,1,0,0,0,0,0,0,0,1
1196,СЭМ,Я бы с удовольствием.,2,0,0,0,0,0,0,0,1,0,0,0,1
1197,МЭТТ,"""Оу, эм, вот"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1198,МЭТТ,Он достаёт небольшой пергамент и передаёт его тебе.,2,1,0,0,0,0,0,0,0,0,0,0,1
1199,МЭТТ,Это написанный от руки список вопросов.,2,1,0,0,0,0,0,0,0,0,0,0,1
1200,ОРИОН,"Вам бы раздать нам всем по копии, получите много ответов.",2,0,0,0,0,1,0,0,0,0,0,0,1
1201,МЭТТ,"""У меня только одна"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1202,ОРИОН,"О, ничего, ладно.",2,0,0,0,0,1,0,0,0,0,0,0,1
1203,МЭТТ,"""Извиняюсь!""",2,1,0,0,0,0,0,0,0,0,0,0,1
1204,СЭМ,Над уверенностью стоит поработать.,2,0,0,0,0,0,0,0,1,0,0,0,1
1205,ЛОРА,"О, не страшно, у нас прекрасный писатель.",2,0,0,0,0,0,1,0,0,0,0,0,1
1206,ЛОРА,Он может сделать копии.,2,0,0,0,0,0,1,0,0,0,0,0,1
1207,ТАЛЕСИН,Я набросаю парочку.,2,0,0,1,0,0,0,0,0,0,0,0,1
1208,ТАЛЕСИН,"Почему бы и нет, видимо, этим я и занимаюсь.",2,0,0,1,0,0,0,0,0,0,0,0,1
1209,МЭТТ,И он бежит обратно в таверну.,2,1,0,0,0,0,0,0,0,0,0,0,1
1210,ЛОРА,Ладно.,2,0,0,0,0,0,1,0,0,0,0,0,1
1211,СЭМ,"Хорошо, пойдём к поместью?",2,0,0,0,0,0,0,0,1,0,0,0,1
1212,ТРЭВИС,Да.,2,0,1,0,0,0,0,0,0,0,0,0,1
1213,ЛОРА,Мы хотим пойти к поместью прямо сейчас?,2,0,0,0,0,0,1,0,0,0,0,0,1
1214,ЛОРА,Который час?,2,0,0,0,0,0,1,0,0,0,0,0,1
1215,СЭМ,Пять или шесть часов.,2,0,0,0,0,0,0,0,1,0,0,0,1
1216,ТРЭВИС,Нам надо поспать.,2,0,1,0,0,0,0,0,0,0,0,0,1
1217,ЛОРА,"Скорее всего, лучше его не беспокоить, когда он, знаете, ужинает.",2,0,0,0,0,0,1,0,0,0,0,0,1
1218,ТРЭВИС,"Потому что, давайте честно, эти ворота нас вымотают.",2,0,1,0,0,0,0,0,0,0,0,0,1
1219,ТРЭВИС,Там будет полно проблем.,2,0,1,0,0,0,0,0,0,0,0,0,1
1220,СЭМ,"Да, хорошо, идём спать.",2,0,0,0,0,0,0,0,1,0,0,0,1
1221,ТРЭВИС,Давайте спать.,2,0,1,0,0,0,0,0,0,0,0,0,1
1222,ЛОРА,"Ну, сейчас только шесть.",2,0,0,0,0,0,1,0,0,0,0,0,1
1223,СЭМ,"Ну, тогда у нас есть время для других дел.",2,0,0,0,0,0,0,0,1,0,0,0,1
1224,ОРИОН,Сколько длится короткий отдых?,1,0,0,0,0,1,0,0,0,0,0,1,0
1225,МЭТТ,Короткий отдых длится где-то 10 минут.,1,1,0,0,0,0,0,0,0,0,0,1,0
1226,ОРИОН,Я хочу сделать короткий отдых.,1,0,0,0,0,1,0,0,0,0,0,1,0
1227,МЭТТ,"Формально, в это время вы отдыхали в таверне.",1,1,0,0,0,0,0,0,0,0,0,1,0
1228,МЭТТ,"Это скорее послебоевое: передохнуть, перевязать раны, просто прийти в себя после травмирующего опыта.",1,1,0,0,0,0,0,0,0,0,0,1,0
1229,МЭТТ,Вот что такое короткий отдых.,1,1,0,0,0,0,0,0,0,0,0,1,0
1230,ОРИОН,"Где была мистическая магия, в поместье?",1,0,0,0,0,1,0,0,0,0,0,1,0
1231,МЭТТ,"Оу, тебе нужен дом Тандербранд.",1,1,0,0,0,0,0,0,0,0,0,1,0
1232,ОРИОН,Я хочу пойти в том направлении.,2,0,0,0,0,1,0,0,0,0,0,0,1
1233,МЭТТ,"Хорошо, ты отделяешься от партии?",1,1,0,0,0,0,0,0,0,0,0,1,0
1234,ОРИОН,Угу.,2,0,0,0,0,1,0,0,0,0,0,0,1
1235,ОРИОН,"Ох, я иду в дом Тандербранд, если кто-то хочет пойти со мной.",2,0,0,0,0,1,0,0,0,0,0,0,1
1236,ЛОРА,Что ты делаешь?,0,0,0,0,0,0,1,0,0,0,1,0,0
1237,ЛОРА,Я тебя не понимаю с полным ртом попкорна.,0,0,0,0,0,0,1,0,0,0,1,0,0
1238,ОРИОН,Извините!,0,0,0,0,0,1,0,0,0,0,1,0,0
1239,ОРИОН,"Я иду в дом Тандербранд перед тем, как ложиться спать.",2,0,0,0,0,1,0,0,0,0,0,0,1
1240,ОРИОН,Я хорошенько передохнул и хотел бы задать им пару вопросов.,2,0,0,0,0,1,0,0,0,0,0,0,1
1241,ЛОРА,Хорошо.,2,0,0,0,0,0,1,0,0,0,0,0,1
1242,ТРЭВИС,"Да, давай, окей.",2,0,1,0,0,0,0,0,0,0,0,0,1
1243,СЭМ,Будет ли этой ночью какая-нибудь разведка?,2,0,0,0,0,0,0,0,1,0,0,0,1
1244,ЛОРА,"Полагаю, мы с тобой пойдём к дому Грейспайн?",2,0,0,0,0,0,1,0,0,0,0,0,1
1245,ЛИАМ,Мы осмотрим дом.,2,0,0,0,0,0,0,1,0,0,0,0,1
1246,СЭМ,Вам нужна помощь?,2,0,0,0,0,0,0,0,1,0,0,0,1
1247,ЛИАМ,"Да, можешь пойти с нами.",2,0,0,0,0,0,0,1,0,0,0,0,1
1248,СЭМ,"Нет, я не хочу, чтобы вы соглашались.",2,0,0,0,0,0,0,0,1,0,0,0,1
1249,ЛОРА,"Тогда нет, мы прокрадёмся.",2,0,0,0,0,0,1,0,0,0,0,0,1
1250,ЛИАМ,Один момент.,2,0,0,0,0,0,0,1,0,0,0,0,1
1251,ЛИАМ,"Пайк, ты выглядишь отчуждённо.",2,0,0,0,0,0,0,1,0,0,0,0,1
1252,ЛИАМ,"Это очень странно, ты в порядке?",2,0,0,0,0,0,0,1,0,0,0,0,1
1253,ЛОРА,"Пайк не слушает, она смотрит в чат.",0,0,0,0,0,0,1,0,0,0,1,0,0
1254,ЛИАМ,"Пайк, ты выглядишь рассеянно.",0,0,0,0,0,0,0,1,0,0,1,0,0
1255,СЭМ,Ей нехорошо.,0,0,0,0,0,0,0,0,1,0,1,0,0
1256,СЭМ,Пайк?,0,0,0,0,0,0,0,0,1,0,1,0,0
1257,СЭМ,"Может, стоит прилечь?",0,0,0,0,0,0,0,0,1,0,1,0,0
1258,МЭТТ,"Пайк себя чувствует, и – для тех, кому интересно в чате, опять же – частично это домашние правила, так что не жалуйтесь.",0,1,0,0,0,0,0,0,0,0,1,0,0
1259,ЛОРА,"Ох, игроки.",0,0,0,0,0,0,1,0,0,0,1,0,0
1260,МЭТТ,"Мы ограничиваем короткий отдых десятью минутами, потому что так быстрее.",0,1,0,0,0,0,0,0,0,0,1,0,0
1261,МЭТТ,"Ладно, так --",0,1,0,0,0,0,0,0,0,0,1,0,0
1262,МЭТТ,"Пайк, Пайк идёт с вами, она выглядит немного растерянной.",2,1,0,0,0,0,0,0,0,0,0,0,1
1263,МЭТТ,"Она не совсем понимает, говорит: ""Я.",2,1,0,0,0,0,0,0,0,0,0,0,1
1264,МЭТТ,"я не знаю, мне просто ...",2,1,0,0,0,0,0,0,0,0,0,0,1
1265,МЭТТ,"Мне кажется, я уже была здесь.",2,1,0,0,0,0,0,0,0,0,0,0,1
1266,МЭТТ,"Сложно объяснить"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1267,ТРЭВИС,Что?,2,0,1,0,0,0,0,0,0,0,0,0,1
1268,МЭТТ,"""Ладно, я, наверное, уже пойду отдыхать"".",2,1,0,0,0,0,0,0,0,0,0,0,1
1269,МЭТТ,И она возвращается в таверну.,2,1,0,0,0,0,0,0,0,0,0,0,1
1270,ТРЭВИС,Что это вообще значит?,2,0,1,0,0,0,0,0,0,0,0,0,1
1271,СЭМ,Мы узнаем на следующей неделе.,0,0,0,0,0,0,0,0,1,0,1,0,0
1272,ТРЭВИС,Но сначала ...,2,0,1,0,0,0,0,0,0,0,0,0,1
1273,ТРЭВИС,Шлюх в спальню!,2,0,1,0,0,0,0,0,0,0,0,0,1
1274,СЭМ,(смеётся),0,0,0,0,0,0,0,0,1,0,1,0,0
1275,ЛОРА,Чудно.,0,0,0,0,0,0,1,0,0,0,1,0,0
1276,ЛОРА,Чудно.,0,0,0,0,0,0,1,0,0,0,1,0,0
1277,СЭМ,"Мы с Грогом пойдём искать, как бы сказать попристойнее, бордель.",2,0,0,0,0,0,0,0,1,0,0,0,1
1278,МЭТТ,Приличный термин.,2,1,0,0,0,0,0,0,0,0,0,0,1
1279,ЛИАМ,"Ну что, жрица ушла, свобода барду.",2,0,0,0,0,0,0,1,0,0,0,0,1
1280,ТРЭВИС,Нам нужен массаж.,2,0,1,0,0,0,0,0,0,0,0,0,1
